5 5 0.0323244 -4.08561e-18
5 10 0.0323244 -4.08561e-18
5 15 0.0323244 -4.08561e-18
5 20 0.0323244 -4.08561e-18
5 25 0.0323244 -4.08561e-18
5 30 0.0323244 -4.08561e-18
5 35 0.0323244 -4.08561e-18
5 40 0.0323244 -4.08561e-18
5 45 0.0323244 -4.08561e-18
5 50 0.0323244 -4.08561e-18
5 55 0.0323244 -4.08561e-18
5 60 0.0323244 -4.08561e-18
5 65 0.0323244 -4.08561e-18
5 70 0.0323244 -4.08561e-18
5 75 0.0323244 -4.08561e-18
5 80 0.0323244 -4.08561e-18
5 85 0.0323244 -4.08561e-18
5 90 0.0323244 -4.08561e-18
5 95 0.0323244 -4.08561e-18
5 100 0.0323244 -4.08561e-18
5 105 0.0323244 -4.08561e-18
5 110 0.0323244 -4.08561e-18
5 115 0.0323244 -4.08561e-18
5 120 0.0323244 -4.08561e-18
5 125 0.0323244 -4.08561e-18
5 130 0.0323244 -4.08561e-18
5 135 0.0323244 -4.08561e-18
5 140 0.0323244 -4.08561e-18
5 145 0.0323244 -4.08561e-18
5 150 0.0323244 -4.08561e-18
5 155 0.0323244 -4.08561e-18
5 160 0.0323244 -4.08561e-18
5 165 0.0323244 -4.08561e-18
5 170 0.0323244 -4.08561e-18
5 175 0.0323244 -4.08561e-18
5 180 0.0323244 -4.08561e-18
5 185 0.0323244 -4.08561e-18
5 190 0.0323244 -4.08561e-18
5 195 0.0323244 -4.08561e-18
5 200 0.0323244 -4.08561e-18
5 205 0.0323244 -4.08561e-18
5 210 0.0323244 -4.08561e-18
5 215 0.0323244 -4.08561e-18
5 220 0.0323244 -4.08561e-18
5 225 0.0323244 -4.08561e-18
5 230 0.0323244 -4.08561e-18
5 235 0.0323244 -4.08561e-18
5 240 0.0323244 -4.08561e-18
5 245 0.0323244 -4.08561e-18
5 250 0.0323244 -4.08561e-18
5 255 0.0323244 -4.08561e-18
10 5 0.00176121 0
10 10 0.00176121 0
10 15 0.00176121 0
10 20 0.00176121 0
10 25 0.00176121 0
10 30 0.00176121 0
10 35 0.00176121 0
10 40 0.00176121 0
10 45 0.00176121 0
10 50 0.00176121 0
10 55 0.00176121 0
10 60 0.00176121 0
10 65 0.00176121 0
10 70 0.00176121 0
10 75 0.00176121 0
10 80 0.00176121 0
10 85 0.00176121 0
10 90 0.00176121 0
10 95 0.00176121 0
10 100 0.00176121 0
10 105 0.00176121 0
10 110 0.00176121 0
10 115 0.00176121 0
10 120 0.00176121 0
10 125 0.00176121 0
10 130 0.00176121 0
10 135 0.00176121 0
10 140 0.00176121 0
10 145 0.00176121 0
10 150 0.00176121 0
10 155 0.00176121 0
10 160 0.00176121 0
10 165 0.00176121 0
10 170 0.00176121 0
10 175 0.00176121 0
10 180 0.00176121 0
10 185 0.00176121 0
10 190 0.00176121 0
10 195 0.00176121 0
10 200 0.00176121 0
10 205 0.00176121 0
10 210 0.00176121 0
10 215 0.00176121 0
10 220 0.00176121 0
10 225 0.00176121 0
10 230 0.00176121 0
10 235 0.00176121 0
10 240 0.00176121 0
10 245 0.00176121 0
10 250 0.00176121 0
10 255 0.00176121 0
15 5 0.000321656 -4.08561e-18
15 10 0.000321656 -4.08561e-18
15 15 0.000321656 -4.08561e-18
15 20 0.000321656 -4.08561e-18
15 25 0.000321656 -4.08561e-18
15 30 0.000321656 -4.08561e-18
15 35 0.000321656 -4.08561e-18
15 40 0.000321656 -4.08561e-18
15 45 0.000321656 -4.08561e-18
15 50 0.000321656 -4.08561e-18
15 55 0.000321656 -4.08561e-18
15 60 0.000321656 -4.08561e-18
15 65 0.000321656 -4.08561e-18
15 70 0.000321656 -4.08561e-18
15 75 0.000321656 -4.08561e-18
15 80 0.000321656 -4.08561e-18
15 85 0.000321656 -4.08561e-18
15 90 0.000321656 -4.08561e-18
15 95 0.000321656 -4.08561e-18
15 100 0.000321656 -4.08561e-18
15 105 0.000321656 -4.08561e-18
15 110 0.000321656 -4.08561e-18
15 115 0.000321656 -4.08561e-18
15 120 0.000321656 -4.08561e-18
15 125 0.000321656 -4.08561e-18
15 130 0.000321656 -4.08561e-18
15 135 0.000321656 -4.08561e-18
