5 5 -2.36586e+07 -1.09551e+09
5 10 0.401911 -0.313367
5 15 0.0517888 0.870006
5 20 0.08723 1.89562
5 25 0.0806839 1.82871
5 30 0.0893363 2.28289
5 35 0.0850912 2.20881
5 40 0.0850754 2.21703
5 45 0.0845335 2.21863
5 50 0.0850749 2.21056
5 55 0.0852139 2.20806
5 60 0.0862726 2.20495
5 65 0.0867696 2.20145
5 70 0.0880215 2.19783
5 75 0.0886955 2.19407
5 80 0.0900739 2.19007
5 85 0.0908634 2.18585
5 90 0.0923509 2.18138
5 95 0.0932477 2.17666
5 100 0.0948477 2.17167
5 105 0.0958592 2.16639
5 110 -1.09613 -1.91708
5 115 -1.12518 -4.73116
5 120 -3.20672 -0.865639
5 125 -3.81373 -0.0588472
5 130 -3.83938 0.0111928
5 135 -3.56285 0.397408
5 140 -2.54978 1.86309
5 145 -17.5994 -21.3042
5 150 -0.416629 2.10644
5 155 0.095375 -2.16959
5 160 0.0937511 -2.1747
5 165 0.0928322 -2.17952
5 170 0.0913229 -2.18409
5 175 0.090512 -2.18841
5 180 0.0891114 -2.1925
5 185 0.0884129 -2.19638
5 190 0.0871317 -2.20003
5 195 0.0865874 -2.20345
5 200 0.085491 -2.20713
5 205 0.085239 -2.20957
5 210 0.0844595 -2.21116
5 215 0.0847398 -2.20761
5 220 0.084939 -2.22229
5 225 0.0927193 -2.47631
5 230 0.0754664 -1.59196
5 235 0.164406 -4.64785
5 240 -0.216827 9.98387
5 245 0.508968 11.1688
5 250 -5.59402 1689.5
5 255 0.313797 -3.37465
10 5 -2.36586e+07 -1.09551e+09
10 10 0.401911 -0.313367
10 15 0.0517888 0.870006
10 20 0.08723 1.89562
10 25 0.0806839 1.82871
10 30 0.0893363 2.28289
10 35 0.0850912 2.20881
10 40 0.0850754 2.21703
10 45 0.0845335 2.21863
10 50 0.0850749 2.21056
10 55 0.0852139 2.20806
10 60 0.0862726 2.20495
10 65 0.0867696 2.20145
10 70 0.0880215 2.19783
10 75 0.0886955 2.19407
10 80 0.0900739 2.19007
10 85 0.0908634 2.18585
10 90 0.0923509 2.18138
10 95 0.0932477 2.17666
10 100 0.0948477 2.17167
10 105 0.0958592 2.16639
10 110 -1.09613 -1.91708
10 115 -1.12518 -4.73116
10 120 -3.20672 -0.865639
10 125 -3.81373 -0.0588472
10 130 -3.83938 0.0111928
10 135 -3.56285 0.397408
10 140 -2.54978 1.86309
10 145 -17.5994 -21.3042
10 150 -0.416629 2.10644
10 155 0.095375 -2.16959
10 160 0.0937511 -2.1747
10 165 0.0928322 -2.17952
10 170 0.0913229 -2.18409
10 175 0.090512 -2.18841
10 180 0.0891114 -2.1925
10 185 0.0884129 -2.19638
10 190 0.0871317 -2.20003
10 195 0.0865874 -2.20345
10 200 0.085491 -2.20713
10 205 0.085239 -2.20957
10 210 0.0844595 -2.21116
10 215 0.0847398 -2.20761
10 220 0.084939 -2.22229
10 225 0.0927193 -2.47631
10 230 0.0754664 -1.59196
10 235 0.164406 -4.64785
10 240 -0.216827 9.98387
10 245 0.508968 11.1688
10 250 -5.59402 1689.5
10 255 0.313797 -3.37465
15 5 -2.36586e+07 -1.09551e+09
15 10 0.401911 -0.313367
15 15 0.0517888 0.870006
15 20 0.08723 1.89562
15 25 0.0806839 1.82871
15 30 0.0893363 2.28289
15 35 0.0850912 2.20881
15 40 0.0850754 2.21703
15 45 0.0845335 2.21863
15 50 0.0850749 2.21056
15 55 0.0852139 2.20806
15 60 0.0862726 2.20495
15 65 0.0867696 2.20145
15 70 0.0880215 2.19783
15 75 0.0886955 2.19407
15 80 0.0900739 2.19007
15 85 0.0908634 2.18585
15 90 0.0923509 2.18138
15 95 0.0932477 2.17666
15 100 0.0948477 2.17167
15 105 0.0958592 2.16639
15 110 -1.09613 -1.91708
15 115 -1.12518 -4.73116
15 120 -3.20672 -0.865639
15 125 -3.81373 -0.0588472
15 130 -3.83938 0.0111928
15 135 -3.56285 0.397408
15 140 -2.54978 1.86309
15 145 -17.5994 -21.3042
15 150 -0.416629 2.10644
15 155 0.095375 -2.16959
15 160 0.0937511 -2.1747
15 165 0.0928322 -2.17952
15 170 0.0913229 -2.18409
15 175 0.090512 -2.18841
15 180 0.0891114 -2.1925
15 185 0.0884129 -2.19638
15 190 0.0871317 -2.20003
15 195 0.0865874 -2.20345
15 200 0.085491 -2.20713
15 205 0.085239 -2.20957
15 210 0.0844595 -2.21116
15 215 0.0847398 -2.20761
15 220 0.084939 -2.22229
15 225 0.0927193 -2.47631
15 230 0.0754664 -1.59196
15 235 0.164406 -4.64785
15 240 -0.216827 9.98387
15 245 0.508968 11.1688
15 250 -5.59402 1689.5
15 255 0.313797 -3.37465
20 5 -2.36586e+07 -1.09551e+09
20 10 0.401911 -0.313367
